DATETIME,UNIT_NAME,REGION,FUEL_TYPE
2025-07-14 15:40:00,北部小水力(註6),North,水力(Hydro)
2025-07-14 15:40:00,中部小水力(註6),Central,水力(Hydro)
2025-07-14 15:40:00,南部小水力(註6),South,水力(Hydro)
2025-07-14 15:40:00,東部小水力(註6),East,水力(Hydro)
2025-07-14 15:40:00,翡翠#1,North,水力(Hydro)
2025-07-14 15:40:00,石門#1,North,水力(Hydro)
2025-07-14 15:40:00,石門#2,North,水力(Hydro)
2025-07-14 15:40:00,曾文#1,South,水力(Hydro)
2025-07-14 15:40:00,義興#1,North,水力(Hydro)
2025-07-14 15:40:00,名間,Central,水力(Hydro)
2025-07-14 15:40:00,嘉南西口、烏山頭和八田,South,水力(Hydro)
2025-07-14 15:40:00,卑南,East,水力(Hydro)
2025-07-14 15:40:00,捷祥關山,East,水力(Hydro)
2025-07-14 15:40:00,觀園,North,風力(Wind)
2025-07-14 15:40:00,台中港,Central,風力(Wind)
2025-07-14 15:40:00,王功,Central,風力(Wind)
2025-07-14 15:40:00,彰工,Central,風力(Wind)
2025-07-14 15:40:00,雲麥,Central,風力(Wind)
2025-07-14 15:40:00,四湖,Central,風力(Wind)
2025-07-14 15:40:00,其它台電自有,Other,風力(Wind)
2025-07-14 15:40:00,苗栗大鵬,Central,風力(Wind)
2025-07-14 15:40:00,鹿威彰濱,Central,風力(Wind)
2025-07-14 15:40:00,觀威觀音&amp;桃威新屋,North,風力(Wind)
2025-07-14 15:40:00,中威大安,Central,風力(Wind)
2025-07-14 15:40:00,創維風,Central,風力(Wind)
2025-07-14 15:40:00,新源崙背,Central,風力(Wind)
2025-07-14 15:40:00,其它購電風力,Other,風力(Wind)
2025-07-14 15:40:00,離岸一期,Central,風力(Wind)
2025-07-14 15:40:00,海洋竹南,Central,風力(Wind)
2025-07-14 15:40:00,海能風,Central,風力(Wind)
2025-07-14 15:40:00,沃一風,Central,風力(Wind)
2025-07-14 15:40:00,沃二風,Central,風力(Wind)
2025-07-14 15:40:00,芳一風,Central,風力(Wind)
2025-07-14 15:40:00,芳二風,Central,風力(Wind)
2025-07-14 15:40:00,允湖(註10),Central,風力(Wind)
2025-07-14 15:40:00,允西(註10),Central,風力(Wind)
2025-07-14 15:40:00,中能風(註10),Central,風力(Wind)
2025-07-14 15:40:00,龍A風(註10),Central,風力(Wind)
2025-07-14 15:40:00,彰濱光,Central,太陽能(Solar)
2025-07-14 15:40:00,南鹽光,South,太陽能(Solar)
2025-07-14 15:40:00,其它台電自有,Other,太陽能(Solar)
2025-07-14 15:40:00,崙尾光,Central,太陽能(Solar)
2025-07-14 15:40:00,天衝光,South,太陽能(Solar)
2025-07-14 15:40:00,天篷光,South,太陽能(Solar)
2025-07-14 15:40:00,寶興光(註10),South,太陽能(Solar)
2025-07-14 15:40:00,聯華光(註10),South,太陽能(Solar)
2025-07-14 15:40:00,向陽光(註10),South,太陽能(Solar)
2025-07-14 15:40:00,星崴光(註10),Central,太陽能(Solar)
2025-07-14 15:40:00,碩力光(註10),South,太陽能(Solar)
2025-07-14 15:40:00,天英光(註10),South,太陽能(Solar)
2025-07-14 15:40:00,志光光(註10),Central,太陽能(Solar)
2025-07-14 15:40:00,永堯光(註10),Central,太陽能(Solar)
2025-07-14 15:40:00,昱昶光(註10),Central,太陽能(Solar)
2025-07-14 15:40:00,星崙光(註10),Central,太陽能(Solar)
2025-07-14 15:40:00,新和光(註10),South,太陽能(Solar)
2025-07-14 15:40:00,生利光(註10),South,太陽能(Solar)
2025-07-14 15:40:00,廷和光(註10),South,太陽能(Solar)
2025-07-14 15:40:00,星股光(註10),South,太陽能(Solar)
2025-07-14 15:40:00,其它購電太陽能,Other,太陽能(Solar)
2025-07-14 15:40:00,台電自有地熱,East,其它再生能源(Other Renewable Energy)
2025-07-14 15:40:00,購電地熱,East,其它再生能源(Other Renewable Energy)
2025-07-14 15:40:00,生質能(Biofuel),Other,其它再生能源(Other Renewable Energy)
2025-07-14 15:40:00,大觀二#1,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,大觀二#2,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,大觀二#3,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,大觀二#4,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,明潭#1,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,明潭#2,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,明潭#3,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,明潭#4,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,明潭#5,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,明潭#6,Central,儲能(Energy Storage System)
2025-07-14 15:40:00,電池(註16),Other,儲能(Energy Storage System)
